filename,lecture in question,lecture,raw from,raw to,from,to,text
week1_allquestions,1.3,2 - 3 - 1.3 Text Retrieval Problem (00-26-18).csv, 13'20",13'35",800,815,$ How do we know whether the theta we pick is optimal? That is, how do we know if a value makes a good theta?$
week1_allquestions,1.5,2 - 5 - 1.5 Vector Space Model- Basic Idea (00-09-44).csv, 8'32",9'17",512,557, How can term weights in the space be seen differently than a query?
week1_allquestions,1.3,2 - 3 - 1.3 Text Retrieval Problem (00-26-18).csv, 8'40",9'20",520,560, What exactly is represented by the multiple subscripts for each document?
week1_allquestions,1.1,2 - 1 - 1.1 Natural Language Content Analysis (00-21-05).csv, 13'55",14'37",835,877, What's the difference between POS tagging and parsing?
week1_allquestions,1.3,2 - 3 - 1.3 Text Retrieval Problem (00-26-18).csv, 16'42",19'35",1002,1175,$ Is there any case in which document selection is preferred over document ranking, or is ranking always more effective than selection?$
week1_allquestions,1.5,2 - 5 - 1.5 Vector Space Model- Basic Idea (00-09-44).csv, 4'58",5'18",298,318, How are the terms chosen? All terms in the vocabulary? Then any term not in the query results in a 0 in the final sim score. Or all terms in the query?
week1_allquestions,1.6,2 - 6 - 1.6 Vector Space Model- Simplest Instantiation (00-17-30).csv, 15'12",16'50",912,1010, How do we value the importance of each word while the vector only checks for exsistance with bit vectors?
week1_allquestions,1.3,2 - 3 - 1.3 Text Retrieval Problem (00-26-18).csv, 8'22",9'23",502,563, What's the difference between query and document besides their lengths?
week1_allquestions,1.4,2 - 4 - 1.4 Overview of Text Retrieval Methods (00-10-10).csv, 3'16",3'35",196,215, What does it mean to say that "the query follows from the document"?
week1_allquestions,1.2,2 - 2 - 1.2 Text Access (00-09-24).csv, 1'00",3'00",60,180, Is it too restricted to formulate recommender system as a text access problem? What about recommending based also on images? (e.g. product presentation)
week1_allquestions,1.4,2 - 4 - 1.4 Overview of Text Retrieval Methods (00-10-10).csv, 8'10",8'30",490,510, Will we be learning all of those methods listed or just BM25? It was brought up so abruptly during the lecture that I didn't know if I was supposed to write those down to study later on or memorize.
week1_allquestions,1.4,2 - 4 - 1.4 Overview of Text Retrieval Methods (00-10-10).csv, 2'27" , 2'36",147,156, What are these random variables that queries and documents are all observed from? Are they defined or arbitrary?
week1_allquestions,1.2,2 - 2 - 1.2 Text Access (00-09-24).csv, 1'30", 5'00",90,300,$What is the difference between querying and pull mode for accessing information, if both require the user to input specific keywords to search for?$
week1_allquestions,1.6,2 - 6 - 1.6 Vector Space Model- Simplest Instantiation (00-17-30).csv, 3'18'',8'04'',198,484,What are components of simplest vector support model?
week1_allquestions,1.5,2 - 5 - 1.5 Vector Space Model- Basic Idea (00-09-44).csv, 3'17",3'48",197,228, Why would we use each word in the vocabulary to define a dimension of the vector space? Wouldn't this result in many unnecessary dimensions?
week1_allquestions,1.4,2 - 4 - 1.4 Overview of Text Retrieval Methods (00-10-10).csv, 3'44'' , 4'03",224,243,$ In Axiomatic model the f(q,d) must satisfy a set of constrains. Does it mean that it have several ranking functions or it has one function with a more complex definition?$
week1_allquestions,1.4,2 - 4 - 1.4 Overview of Text Retrieval Methods (00-10-10).csv, 2'30",3'10",150,190, Probabilistic inference model was something I was a bit confused on the different types of probabalistic models and how they work?
week1_allquestions,1.2,2 - 2 - 1.2 Text Access (00-09-24).csv, 1'25",3'17",85,197, What's the meaning of parameter lambda?
week1_allquestions,1.1,2 - 1 - 1.1 Natural Language Content Analysis (00-21-05).csv, 0'44",0'45",44,45, When did NLP become famous?
week1_allquestions,1.1,2 - 1 - 1.1 Natural Language Content Analysis (00-21-05).csv, 6'49",7'54",409,474,$ For the sentence regarding a man seeing a boy with a telescope, it is mentioned that we have a lot of background knowledge and hence it easy for us to get rid of the ambiguity. However, if we had absolutely no context of the scenario the statement is being made in, shouldn't it be just as hard for us and a computer to understand which individual has a telescope? In other words, why does the disparity of understanding between us and the computer even exist in this case?$
week1_allquestions,1.6,2 - 6 - 1.6 Vector Space Model- Simplest Instantiation (00-17-30).csv, 4'10",4'51",250,291, How does the assignment of zero for every absent word in a document help in vector placement?
week1_allquestions,1.1,2 - 1 - 1.1 Natural Language Content Analysis (00-21-05).csv, 8'30'',09'00'',510,540,What "the query follows from the document" means?
week1_allquestions,1.4,2 - 4 - 1.4 Overview of Text Retrieval Methods (00-10-10).csv, 7'30",8'30",450,510, Why is BM25 the most popular?
week1_allquestions,1.6,2 - 6 - 1.6 Vector Space Model- Simplest Instantiation (00-17-30).csv, 3'24",3'46",204,226,$ How is the BOW created, and would it be preferable to reduce it to the most important words? If it is not preferrable, how is space optimized for N dimensions?$
week1_allquestions,1.1,2 - 1 - 1.1 Natural Language Content Analysis (00-21-05).csv, 2'06" , 3'38",126,218, Didn't exactly understand in detail about POS tagging and parsing. Would be great if the professor can talk more about it.
week1_allquestions,1.4,2 - 4 - 1.4 Overview of Text Retrieval Methods (00-10-10).csv, 5'50",6'55,350,415,$ How will DF and TF determine relevancy more specifically? Is it the larger the value they are, the more relevant the word?$
week1_allquestions,1.1,2 - 1 - 1.1 Natural Language Content Analysis (00-21-05).csv, 15'47",17'12",947,1032,$ I am not sure how NLP and TR related to each other exactly, is TR a part of NLP or are they completely separate from each other?$
week1_allquestions,1.4,2 - 4 - 1.4 Overview of Text Retrieval Methods (00-10-10).csv, 7'39",8'22",459,502, How is the performance of each of these models benchmarked?
week1_allquestions,1.6,2 - 6 - 1.6 Vector Space Model- Simplest Instantiation (00-17-30).csv, 8'41",8'41",521,521, Do the Vectors contain entries only for certain “key” words that the designer chooses or does it contain entries for every word?
week1_allquestions,1.2,2 - 2 - 1.2 Text Access (00-09-24).csv, 2'20",2'35",140,155, How do I provide the machine with context knaowedge to comp\
week1_allquestions,1.5,2 - 5 - 1.5 Vector Space Model- Basic Idea (00-09-44).csv, 44",1'52",44,112, Why is similarity used to rank when queries may not exactly contain words in related documents?
week1_allquestions,1.1,2 - 1 - 1.1 Natural Language Content Analysis (00-21-05).csv, 6'28", 13'58",388,838,$Professor use the sentence “ A man saw a boy with a telescope” twice as example to explain two different concepts. First, professor says this might raise syntactic ambiguity. Later he talks about complete parsing. Is there an overlap between these two concept? Can professor further compare those two concept in the class?$
week1_allquestions,1.5,2 - 5 - 1.5 Vector Space Model- Basic Idea (00-09-44).csv, 1'25",1'37",85,97,$ If N-dimensions corresponds to the words in our vocabulary, is the vector space model feasible/functional when it scales to the full size of our complete vocabulary?$
week1_allquestions,1.5,2 - 5 - 1.5 Vector Space Model- Basic Idea (00-09-44).csv, 14'43",16'30",883,990,$ The simplest VSM ranks d2 as high as d3 and 4, which is problematic. Would a possible solution be to assign a term weight to "presidential" that is heavier than "news" and "campaign"?b Or to exclude common prepositions like "about" when we calculate the number of unique terms that match?$
week1_allquestions,1.3,2 - 3 - 1.3 Text Retrieval Problem (00-26-18).csv, 21'54",22'17",1314,1337, Does Google adjust such independency in its search results?
week1_allquestions,1.4,2 - 4 - 1.4 Overview of Text Retrieval Methods (00-10-10).csv, 6'47",7'23",407,443,$ Should we also be increasing the frequency of a word of a different form? For example, in the lecture we are counting the frequency of the word presidential, so should we also take into consideration when we see the word president as well?$
week1_allquestions,1.1,2 - 1 - 1.1 Natural Language Content Analysis (00-21-05).csv, 15'54",17'07",954,1027, What is an example of deeper NLP for complex search tasks and what does deeper NLP refer to?
week1_allquestions,1.1,2 - 1 - 1.1 Natural Language Content Analysis (00-21-05).csv, 7'00",8'00",420,480, Are there ways to avoid accessing and retreiving text that has potential syntactic ambiguity?
week1_allquestions,1.1,2 - 1 - 1.1 Natural Language Content Analysis (00-21-05).csv, 1'20",4'20",80,260, What's the difference between semantic analysis and pragmatic analysis since they're both about meaning of the sentence?
week1_allquestions,1.4,2 - 4 - 1.4 Overview of Text Retrieval Methods (00-10-10).csv, 1'30",7'10",90,430, What is the relationship between State of Art retrieval method and other retrieval mothods first introduced?
week1_allquestions,1.6,2 - 6 - 1.6 Vector Space Model- Simplest Instantiation (00-17-30).csv, 7'30",8'10",450,490,$ Why don't we use a count for number of matches, instead of a binary 0 or 1?$
week1_allquestions,1.4,2 - 4 - 1.4 Overview of Text Retrieval Methods (00-10-10).csv, 7'35",8'25",455,505, What is the particular feature that makes BM25 the most popular?
week1_allquestions,1.4,2 - 4 - 1.4 Overview of Text Retrieval Methods (00-10-10).csv, 3'58",4'19",238,259, I don't quite understand the math/logic behind the equation for the Probabilistic Model. Can that definition be further explained?
week1_allquestions,1.2,2 - 2 - 1.2 Text Access (00-09-24).csv, 8'25",8'30",505,510, How to combine push & pull in practice
week1_allquestions,1.6,2 - 6 - 1.6 Vector Space Model- Simplest Instantiation (00-17-30).csv, 6'19",8'02",379,482, Why don't we take the length of document into consideration
week1_allquestions,1.1,2 - 1 - 1.1 Natural Language Content Analysis (00-21-05).csv, 2'42",4'21",162,261, What's the different between semantic analysis and pragmatic analysis? It seems they are all extracting meaning from text.
week1_allquestions,1.3,2 - 3 - 1.3 Text Retrieval Problem (00-26-18).csv, 23'51",24'20",1431,1460,$ why can we build algorithm based on Probability Ranking Principle, even if it is not hold in lots of the situations?$
week1_allquestions,1.4,2 - 4 - 1.4 Overview of Text Retrieval Methods (00-10-10).csv, 2'20",3'40",140,220,$ What is the different of Probabilistic models and Probabilistic inference model? If I define R=1 when d->q, there are exactly the same right?$
week1_allquestions,1.6,2 - 6 - 1.6 Vector Space Model- Simplest Instantiation (00-17-30).csv, 6'10",8'15",370,495,$What are other metrics to measure similarities, or other combinations of VSM, since the combination bit-vector + dot product + BOW here is considered a simplest example?$
week1_allquestions,1.4,2 - 4 - 1.4 Overview of Text Retrieval Methods (00-10-10).csv, 2'20",3'13",140,193,$ For the probability model, why are we using random number to determine relevancy?$
week1_allquestions,1.5,2 - 5 - 1.5 Vector Space Model- Basic Idea (00-09-44).csv, 7'15",9'30",435,570, How many dimensions do we need to produce good results?
week1_allquestions,1.6,2 - 6 - 1.6 Vector Space Model- Simplest Instantiation (00-17-30).csv, 7'40",7'45",460,465, Is the comparison of similarity (obtained from the formula) across different documents linear?
week1_allquestions,1.5,2 - 5 - 1.5 Vector Space Model- Basic Idea (00-09-44).csv, 5'33",5'45",333,345, What is N in N terms here refers to? Does it refer to the total number of terms that appears in the query and all exisiting documents?
week1_allquestions,1.6,2 - 6 - 1.6 Vector Space Model- Simplest Instantiation (00-17-30).csv, 14'25",14'40",865,880, How to effectively break the tie?
